Sexo;Edad;Funciones;Periodo;Total
Mujeres;81 años;Supervivientes;1989;60.129,156677
Mujeres;81 años;Supervivientes;1988;59.294,750102
Mujeres;81 años;Supervivientes;1987;58.972,518805
Mujeres;81 años;Supervivientes;1986;57.641,233863
Mujeres;81 años;Supervivientes;1985;56.797,780225
Mujeres;81 años;Supervivientes;1984;56.986,738607
Mujeres;81 años;Supervivientes;1983;55.042,392367
Mujeres;81 años;Supervivientes;1982;55.639,347252
Mujeres;81 años;Supervivientes;1981;54.089,385549
Mujeres;81 años;Supervivientes;1980;53.181,833567
Mujeres;81 años;Supervivientes;1979;51.626,048354
Mujeres;81 años;Supervivientes;1978;49.554,360887
Mujeres;81 años;Supervivientes;1977;48.570,94178
Mujeres;81 años;Supervivientes;1976;46.760,579033
Mujeres;81 años;Supervivientes;1975;45.664,266591
Mujeres;81 años;Defunciones teóricas;1990;3.890,059684
Mujeres;81 años;Defunciones teóricas;1989;3.835,815735
Mujeres;81 años;Defunciones teóricas;1988;3.836,152571
Mujeres;81 años;Defunciones teóricas;1987;3.795,621453
Mujeres;81 años;Defunciones teóricas;1986;3.825,267005
Mujeres;81 años;Defunciones teóricas;1985;4.019,183383
Mujeres;81 años;Defunciones teóricas;1984;3.993,241261
Mujeres;81 años;Defunciones teóricas;1983;3.991,888877
Mujeres;81 años;Defunciones teóricas;1982;3.903,686847
Mujeres;81 años;Defunciones teóricas;1981;4.065,286621
Mujeres;81 años;Defunciones teóricas;1980;4.086,178094
Mujeres;81 años;Defunciones teóricas;1979;3.999,320985
Mujeres;81 años;Defunciones teóricas;1978;4.132,904883
Mujeres;81 años;Defunciones teóricas;1977;4.171,926245
Mujeres;81 años;Defunciones teóricas;1976;4.000,799744
Mujeres;81 años;Defunciones teóricas;1975;4.001,926828
Mujeres;81 años;Población estacionaria;1990;58.500,719694
Mujeres;81 años;Población estacionaria;1989;58.230,943562
Mujeres;81 años;Población estacionaria;1988;57.367,08466
Mujeres;81 años;Población estacionaria;1987;57.063,02649
Mujeres;81 años;Población estacionaria;1986;55.698,174474
Mujeres;81 años;Población estacionaria;1985;54.775,280684
Mujeres;81 años;Población estacionaria;1984;55.007,938884
Mujeres;81 años;Población estacionaria;1983;53.016,968953
Mujeres;81 años;Población estacionaria;1982;53.720,536168
Mujeres;81 años;Población estacionaria;1981;51.960,440092
Mujeres;81 años;Población estacionaria;1980;51.149,253155
Mujeres;81 años;Población estacionaria;1979;49.595,287657
Mujeres;81 años;Población estacionaria;1978;47.512,099146
Mujeres;81 años;Población estacionaria;1977;46.458,21372
Mujeres;81 años;Población estacionaria;1976;44.740,888515
Mujeres;81 años;Población estacionaria;1975;43.651,396547
Mujeres;81 años;Tiempo por vivir;1990;449.171,29803
Mujeres;81 años;Tiempo por vivir;1989;447.991,60001
Mujeres;81 años;Tiempo por vivir;1988;438.311,03613
Mujeres;81 años;Tiempo por vivir;1987;435.978,4584
Mujeres;81 años;Tiempo por vivir;1986;414.403,6401
Mujeres;81 años;Tiempo por vivir;1985;398.756,58688
Mujeres;81 años;Tiempo por vivir;1984;405.138,91201
Mujeres;81 años;Tiempo por vivir;1983;380.711,24792
Mujeres;81 años;Tiempo por vivir;1982;393.993,39648
Mujeres;81 años;Tiempo por vivir;1981;366.030,85325
Mujeres;81 años;Tiempo por vivir;1980;362.243,42111
Mujeres;81 años;Tiempo por vivir;1979;347.237,35368
Mujeres;81 años;Tiempo por vivir;1978;325.691,10609
Mujeres;81 años;Tiempo por vivir;1977;314.451,63167
Mujeres;81 años;Tiempo por vivir;1976;296.355,1693
Mujeres;81 años;Tiempo por vivir;1975;287.798,92047
Mujeres;81 años;Esperanza de vida;1990;7,432718
Mujeres;81 años;Esperanza de vida;1989;7,450489
Mujeres;81 años;Esperanza de vida;1988;7,392072
Mujeres;81 años;Esperanza de vida;1987;7,392909
Mujeres;81 años;Esperanza de vida;1986;7,189361
Mujeres;81 años;Esperanza de vida;1985;7,020637
Mujeres;81 años;Esperanza de vida;1984;7,109354
Mujeres;81 años;Esperanza de vida;1983;6,916692
Mujeres;81 años;Esperanza de vida;1982;7,081201
Mujeres;81 años;Esperanza de vida;1981;6,767148
Mujeres;81 años;Esperanza de vida;1980;6,811413
Mujeres;81 años;Esperanza de vida;1979;6,726011
Mujeres;81 años;Esperanza de vida;1978;6,5724
Mujeres;81 años;Esperanza de vida;1977;6,474069
Mujeres;81 años;Esperanza de vida;1976;6,337714
Mujeres;81 años;Esperanza de vida;1975;6,302497
Mujeres;82 años;Tasa de mortalidad;1990;73,967071
Mujeres;82 años;Tasa de mortalidad;1989;74,104403
Mujeres;82 años;Tasa de mortalidad;1988;75,921984
Mujeres;82 años;Tasa de mortalidad;1987;76,630533
Mujeres;82 años;Tasa de mortalidad;1986;80,939508
Mujeres;82 años;Tasa de mortalidad;1985;83,645345
Mujeres;82 años;Tasa de mortalidad;1984;80,526468
Mujeres;82 años;Tasa de mortalidad;1983;84,659323
Mujeres;82 años;Tasa de mortalidad;1982;84,672294
Mujeres;82 años;Tasa de mortalidad;1981;91,823364
Mujeres;82 años;Tasa de mortalidad;1980;90,183736
Mujeres;82 años;Tasa de mortalidad;1979;93,132174
Mujeres;82 años;Tasa de mortalidad;1978;97,936253
Mujeres;82 años;Tasa de mortalidad;1977;101,135115
Mujeres;82 años;Tasa de mortalidad;1976;102,221351
Mujeres;82 años;Tasa de mortalidad;1975;105,826864
Mujeres;82 años;Promedio de años vividos el último año de vida;1990;0,493169
Mujeres;82 años;Promedio de años vividos el último año de vida;1989;0,501389
Mujeres;82 años;Promedio de años vividos el último año de vida;1988;0,499338
Mujeres;82 años;Promedio de años vividos el último año de vida;1987;0,505283
Mujeres;82 años;Promedio de años vividos el último año de vida;1986;0,498042
Mujeres;82 años;Promedio de años vividos el último año de vida;1985;0,49778
Mujeres;82 años;Promedio de años vividos el último año de vida;1984;0,491272
Mujeres;82 años;Promedio de años vividos el último año de vida;1983;0,51223
Mujeres;82 años;Promedio de años vividos el último año de vida;1982;0,476281
Mujeres;82 años;Promedio de años vividos el último año de vida;1981;0,492499
Mujeres;82 años;Promedio de años vividos el último año de vida;1980;0,500457
Mujeres;82 años;Promedio de años vividos el último año de vida;1979;0,501173
Mujeres;82 años;Promedio de años vividos el último año de vida;1978;0,487049
Mujeres;82 años;Promedio de años vividos el último año de vida;1977;0,493314
Mujeres;82 años;Promedio de años vividos el último año de vida;1976;0,501414
Mujeres;82 años;Promedio de años vividos el último año de vida;1975;0,497915
Mujeres;82 años;Riesgo de muerte;1990;71,294333
Mujeres;82 años;Riesgo de muerte;1989;71,463864
Mujeres;82 años;Riesgo de muerte;1988;73,141776
Mujeres;82 años;Riesgo de muerte;1987;73,83155
Mujeres;82 años;Riesgo de muerte;1986;77,779464
Mujeres;82 años;Riesgo de muerte;1985;80,273202
Mujeres;82 años;Riesgo de muerte;1984;77,357435
Mujeres;82 años;Riesgo de muerte;1983;81,302017
Mujeres;82 años;Riesgo de muerte;1982;81,076977
Mujeres;82 años;Riesgo de muerte;1981;87,734881
Mujeres;82 años;Riesgo de muerte;1980;86,296043
Mujeres;82 años;Riesgo de muerte;1979;88,997626
Mujeres;82 años;Riesgo de muerte;1978;93,251622
Mujeres;82 años;Riesgo de muerte;1977;96,205199
Mujeres;82 años;Riesgo de muerte;1976;97,264173
Mujeres;82 años;Riesgo de muerte;1975;100,487554
Mujeres;82 años;Supervivientes;1990;56.541,574619
Mujeres;82 años;Supervivientes;1989;56.293,340942
Mujeres;82 años;Supervivientes;1988;55.458,597531
Mujeres;82 años;Supervivientes;1987;55.176,897352
Mujeres;82 años;Supervivientes;1986;53.815,966858
Mujeres;82 años;Supervivientes;1985;52.778,596842
Mujeres;82 años;Supervivientes;1984;52.993,497347
Mujeres;82 años;Supervivientes;1983;51.050,50349
Mujeres;82 años;Supervivientes;1982;51.735,660405
Mujeres;82 años;Supervivientes;1981;50.024,098928
Mujeres;82 años;Supervivientes;1980;49.095,655473
Mujeres;82 años;Supervivientes;1979;47.626,727369
Mujeres;82 años;Supervivientes;1978;45.421,456004
Mujeres;82 años;Supervivientes;1977;44.399,015535
Mujeres;82 años;Supervivientes;1976;42.759,779289
Mujeres;82 años;Supervivientes;1975;41.662,339763
Mujeres;82 años;Defunciones teóricas;1990;4.031,093866
Mujeres;82 años;Defunciones teóricas;1989;4.022,93968
Mujeres;82 años;Defunciones teóricas;1988;4.056,340313
Mujeres;82 años;Defunciones teóricas;1987;4.073,795854
Mujeres;82 años;Defunciones teóricas;1986;4.185,777069
Mujeres;82 años;Defunciones teóricas;1985;4.236,706966
Mujeres;82 años;Defunciones teóricas;1984;4.099,441043
Mujeres;82 años;Defunciones teóricas;1983;4.150,508888
Mujeres;82 años;Defunciones teóricas;1982;4.194,570969
Mujeres;82 años;Defunciones teóricas;1981;4.388,858349
Mujeres;82 años;Defunciones teóricas;1980;4.236,760817
Mujeres;82 años;Defunciones teóricas;1979;4.238,665689
Mujeres;82 años;Defunciones teóricas;1978;4.235,624424
Mujeres;82 años;Defunciones teóricas;1977;4.271,416134
Mujeres;82 años;Defunciones teóricas;1976;4.158,994555
Mujeres;82 años;Defunciones teóricas;1975;4.186,546636
Mujeres;82 años;Población estacionaria;1990;54.498,492793
Mujeres;82 años;Población estacionaria;1989;54.287,457832
Mujeres;82 años;Población estacionaria;1988;53.427,743796
Mujeres;82 años;Población estacionaria;1987;53.161,522828
Mujeres;82 años;Población estacionaria;1986;51.714,881469
Mujeres;82 años;Población estacionaria;1985;50.650,839765
Mujeres;82 años;Población estacionaria;1984;50.907,995039
Mujeres;82 años;Población estacionaria;1983;49.026,010975
Mujeres;82 años;Población estacionaria;1982;49.538,884247
Mujeres;82 años;Población estacionaria;1981;47.796,749507
Mujeres;82 años;Población estacionaria;1980;46.979,211372
Mujeres;82 años;Población estacionaria;1979;45.512,367
Mujeres;82 años;Población estacionaria;1978;43.248,789867
Mujeres;82 años;Población estacionaria;1977;42.234,748286
Mujeres;82 años;Población estacionaria;1976;40.686,163137
Mujeres;82 años;Población estacionaria;1975;39.560,33908
Mujeres;82 años;Tiempo por vivir;1990;390.670,57833
Mujeres;82 años;Tiempo por vivir;1989;389.760,65645
Mujeres;82 años;Tiempo por vivir;1988;380.943,95147
Mujeres;82 años;Tiempo por vivir;1987;378.915,43191
Mujeres;82 años;Tiempo por vivir;1986;358.705,46562
Mujeres;82 años;Tiempo por vivir;1985;343.981,30619
Mujeres;82 años;Tiempo por vivir;1984;350.130,97312
Mujeres;82 años;Tiempo por vivir;1983;327.694,27897
Mujeres;82 años;Tiempo por vivir;1982;340.272,86031
Mujeres;82 años;Tiempo por vivir;1981;314.070,41316
Mujeres;82 años;Tiempo por vivir;1980;311.094,16796
Mujeres;82 años;Tiempo por vivir;1979;297.642,06602
Mujeres;82 años;Tiempo por vivir;1978;278.179,00694
Mujeres;82 años;Tiempo por vivir;1977;267.993,41795
Mujeres;82 años;Tiempo por vivir;1976;251.614,28078
Mujeres;82 años;Tiempo por vivir;1975;244.147,52392
Mujeres;82 años;Esperanza de vida;1990;6,909439
Mujeres;82 años;Esperanza de vida;1989;6,923744
Mujeres;82 años;Esperanza de vida;1988;6,868979
Mujeres;82 años;Esperanza de vida;1987;6,867284
Mujeres;82 años;Esperanza de vida;1986;6,66541
Mujeres;82 años;Esperanza de vida;1985;6,517439
Mujeres;82 años;Esperanza de vida;1984;6,607055
Mujeres;82 años;Esperanza de vida;1983;6,419021
Mujeres;82 años;Esperanza de vida;1982;6,577143
Mujeres;82 años;Esperanza de vida;1981;6,278382
Mujeres;82 años;Esperanza de vida;1980;6,336491
Mujeres;82 años;Esperanza de vida;1979;6,249476
Mujeres;82 años;Esperanza de vida;1978;6,124397
Mujeres;82 años;Esperanza de vida;1977;6,036022
Mujeres;82 años;Esperanza de vida;1976;5,884368
Mujeres;82 años;Esperanza de vida;1975;5,860149
Mujeres;83 años;Tasa de mortalidad;1990;83,751899
Mujeres;83 años;Tasa de mortalidad;1989;85,212248
Mujeres;83 años;Tasa de mortalidad;1988;85,329128
Mujeres;83 años;Tasa de mortalidad;1987;83,950457
Mujeres;83 años;Tasa de mortalidad;1986;90,932241
Mujeres;83 años;Tasa de mortalidad;1985;92,512554
Mujeres;83 años;Tasa de mortalidad;1984;93,951128
Mujeres;83 años;Tasa de mortalidad;1983;99,736801
Mujeres;83 años;Tasa de mortalidad;1982;95,898659
Mujeres;83 años;Tasa de mortalidad;1981;98,104853
Mujeres;83 años;Tasa de mortalidad;1980;101,583244
Mujeres;83 años;Tasa de mortalidad;1979;107,261988
Mujeres;83 años;Tasa de mortalidad;1978;112,18257
Mujeres;83 años;Tasa de mortalidad;1977;111,376622
Mujeres;83 años;Tasa de mortalidad;1976;115,607338
Mujeres;83 años;Tasa de mortalidad;1975;121,652331
Mujeres;83 años;Promedio de años vividos el último año de vida;1990;0,503345
Mujeres;83 años;Promedio de años vividos el último año de vida;1989;0,50374
Mujeres;83 años;Promedio de años vividos el último año de vida;1988;0,500893
Mujeres;83 años;Promedio de años vividos el último año de vida;1987;0,500528
Mujeres;83 años;Promedio de años vividos el último año de vida;1986;0,49715
Mujeres;83 años;Promedio de años vividos el último año de vida;1985;0,489508
Mujeres;83 años;Promedio de años vividos el último año de vida;1984;0,501096
Mujeres;83 años;Promedio de años vividos el último año de vida;1983;0,471957
Mujeres;83 años;Promedio de años vividos el último año de vida;1982;0,498118
Mujeres;83 años;Promedio de años vividos el último año de vida;1981;0,486359
Mujeres;83 años;Promedio de años vividos el último año de vida;1980;0,501386
Mujeres;83 años;Promedio de años vividos el último año de vida;1979;0,492657
Mujeres;83 años;Promedio de años vividos el último año de vida;1978;0,497666
Mujeres;83 años;Promedio de años vividos el último año de vida;1977;0,496189
Mujeres;83 años;Promedio de años vividos el último año de vida;1976;0,499659
Mujeres;83 años;Promedio de años vividos el último año de vida;1975;0,490158
Mujeres;83 años;Riesgo de muerte;1990;80,407294
Mujeres;83 años;Riesgo de muerte;1989;81,755035
Mujeres;83 años;Riesgo de muerte;1988;81,843544
Mujeres;83 años;Riesgo de muerte;1987;80,572001
Mujeres;83 años;Riesgo de muerte;1986;86,956145
Mujeres;83 años;Riesgo de muerte;1985;88,340503
Mujeres;83 años;Riesgo de muerte;1984;89,744566
Mujeres;83 años;Riesgo de muerte;1983;94,746928
Mujeres;83 años;Riesgo de muerte;1982;91,49502
Mujeres;83 años;Riesgo de muerte;1981;93,398445
Mujeres;83 años;Riesgo de muerte;1980;96,686015
Mujeres;83 años;Riesgo de muerte;1979;101,726191
Mujeres;83 años;Riesgo de muerte;1978;106,197981
Mujeres;83 años;Riesgo de muerte;1977;105,459019
Mujeres;83 años;Riesgo de muerte;1976;109,285899
Mujeres;83 años;Riesgo de muerte;1975;114,547684
Mujeres;83 años;Supervivientes;1990;52.510,480753
Mujeres;83 años;Supervivientes;1989;52.270,401262
Mujeres;83 años;Supervivientes;1988;51.402,257218
Mujeres;83 años;Supervivientes;1987;51.103,101498
Mujeres;83 años;Supervivientes;1986;49.630,189789
Mujeres;83 años;Supervivientes;1985;48.541,889875
Mujeres;83 años;Supervivientes;1984;48.894,056304
Mujeres;83 años;Supervivientes;1983;46.899,994601
Mujeres;83 años;Supervivientes;1982;47.541,089436
Mujeres;83 años;Supervivientes;1981;45.635,240579
Mujeres;83 años;Supervivientes;1980;44.858,894656
Mujeres;83 años;Supervivientes;1979;43.388,061679
Mujeres;83 años;Supervivientes;1978;41.185,831579
Mujeres;83 años;Supervivientes;1977;40.127,599401
Mujeres;83 años;Supervivientes;1976;38.600,784734
Mujeres;83 años;Supervivientes;1975;37.475,793127
Mujeres;83 años;Defunciones teóricas;1990;4.222,225642
Mujeres;83 años;Defunciones teóricas;1989;4.273,368501
Mujeres;83 años;Defunciones teóricas;1988;4.206,942918
Mujeres;83 años;Defunciones teóricas;1987;4.117,47916
Mujeres;83 años;Defunciones teóricas;1986;4.315,64996
Mujeres;83 años;Defunciones teóricas;1985;4.288,214977
Mujeres;83 años;Defunciones teóricas;1984;4.387,975869
Mujeres;83 años;Defunciones teóricas;1983;4.443,63043
Mujeres;83 años;Defunciones teóricas;1982;4.349,772952
Mujeres;83 años;Defunciones teóricas;1981;4.262,260524
Mujeres;83 años;Defunciones teóricas;1980;4.337,227766
Mujeres;83 años;Defunciones teóricas;1979;4.413,702261
Mujeres;83 años;Defunciones teóricas;1978;4.373,852151
Mujeres;83 años;Defunciones teóricas;1977;4.231,817278
Mujeres;83 años;Defunciones teóricas;1976;4.218,521466
Mujeres;83 años;Defunciones teóricas;1975;4.292,765321
Mujeres;83 años;Población estacionaria;1990;50.413,491585
Mujeres;83 años;Población estacionaria;1989;50.149,698257
Mujeres;83 años;Población estacionaria;1988;49.302,541832
Mujeres;83 años;Población estacionaria;1987;49.046,536535
Mujeres;83 años;Población estacionaria;1986;47.460,063861
Mujeres;83 años;Población estacionaria;1985;46.352,789867
Mujeres;83 años;Población estacionaria;1984;46.704,876804
Mujeres;83 años;Población estacionaria;1983;44.553,568664
Mujeres;83 años;Población estacionaria;1982;45.358,016424
Mujeres;83 años;Población estacionaria;1981;43.445,970397
Mujeres;83 años;Población estacionaria;1980;42.696,2911
Mujeres;83 años;Población estacionaria;1979;41.148,801432
Mujeres;83 años;Población estacionaria;1978;38.988,696246
Mujeres;83 años;Población estacionaria;1977;37.995,561469
Mujeres;83 años;Población estacionaria;1976;36.490,083834
Mujeres;83 años;Población estacionaria;1975;35.287,160576
Mujeres;83 años;Tiempo por vivir;1990;336.172,08554
Mujeres;83 años;Tiempo por vivir;1989;335.473,19862
Mujeres;83 años;Tiempo por vivir;1988;327.516,20768
Mujeres;83 años;Tiempo por vivir;1987;325.753,90908
Mujeres;83 años;Tiempo por vivir;1986;306.990,58415
Mujeres;83 años;Tiempo por vivir;1985;293.330,46643
Mujeres;83 años;Tiempo por vivir;1984;299.222,97808
Mujeres;83 años;Tiempo por vivir;1983;278.668,26799
Mujeres;83 años;Tiempo por vivir;1982;290.733,97606
Mujeres;83 años;Tiempo por vivir;1981;266.273,66366
Mujeres;83 años;Tiempo por vivir;1980;264.114,95659
Mujeres;83 años;Tiempo por vivir;1979;252.129,69902
Mujeres;83 años;Tiempo por vivir;1978;234.930,21708
Mujeres;83 años;Tiempo por vivir;1977;225.758,66967
Mujeres;83 años;Tiempo por vivir;1976;210.928,11764
Mujeres;83 años;Tiempo por vivir;1975;204.587,18484
Mujeres;83 años;Esperanza de vida;1990;6,402
Mujeres;83 años;Esperanza de vida;1989;6,418034
